number,value,datetime_start,datetime_complete,duration,params_A2C_n_steps,params_gamma,params_learning_rate,params_vf_coef,state,Environment,Agent,params_exploration_fraction,params_target_update_interval,params_PPO_n_steps,params_ent_coef
41,200.0,2023-12-12 14:11:13.343059,2023-12-12 14:12:31.704112,0 days 00:01:18.361053,480.0,0.9085889292067008,0.0012484553634682,0.4519697238229478,COMPLETE,MountainCar-v0,A2C,,,,
42,200.0,2023-12-12 14:12:31.711104,2023-12-12 14:13:51.003228,0 days 00:01:19.292124,390.0,0.9394614183044632,0.0017694510248021,0.1778172120288401,COMPLETE,MountainCar-v0,A2C,,,,
43,200.0,2023-12-12 14:13:51.013220,2023-12-12 14:15:12.131891,0 days 00:01:21.118671,327.0,0.9354702756926896,0.0005810499612701,0.3500710273428251,COMPLETE,MountainCar-v0,A2C,,,,
44,200.0,2023-12-12 14:15:12.139883,2023-12-12 14:16:34.003010,0 days 00:01:21.863127,270.0,0.9625638503889796,0.001035596573584,0.3628023779825461,COMPLETE,MountainCar-v0,A2C,,,,
45,200.0,2023-12-12 14:16:34.012002,2023-12-12 14:17:52.268750,0 days 00:01:18.256748,461.0,0.9706416001792996,0.0015324012978473,0.3936248265214341,COMPLETE,MountainCar-v0,A2C,,,,
46,200.0,2023-12-12 14:17:52.276752,2023-12-12 14:19:13.943024,0 days 00:01:21.666272,242.0,0.9554199493990309,0.0077819245982159,0.3806990728854522,COMPLETE,MountainCar-v0,A2C,,,,
47,200.0,2023-12-12 14:19:13.953029,2023-12-12 14:20:34.666702,0 days 00:01:20.713673,315.0,0.943091219030475,0.0030987939412605,0.4160366450753794,COMPLETE,MountainCar-v0,A2C,,,,
48,200.0,2023-12-12 14:20:34.674694,2023-12-12 14:21:53.478612,0 days 00:01:18.803918,412.0,0.9622855559720952,0.0006554919378717,0.3031765906804403,COMPLETE,MountainCar-v0,A2C,,,,
49,200.0,2023-12-12 14:21:53.486603,2023-12-12 14:23:13.428851,0 days 00:01:19.942248,351.0,0.9930594639073872,0.0004096355895253,0.2733585950570711,COMPLETE,MountainCar-v0,A2C,,,,
50,200.0,2023-12-12 14:23:13.436842,2023-12-12 14:24:31.847409,0 days 00:01:18.410567,451.0,0.9842243966481464,0.000286845936155,0.3230555709509534,COMPLETE,MountainCar-v0,A2C,,,,
51,200.0,2023-12-12 14:24:31.854410,2023-12-12 14:25:51.749436,0 days 00:01:19.895026,382.0,0.9513979559695002,0.0001956149657338,0.3604486510630057,COMPLETE,MountainCar-v0,A2C,,,,
52,200.0,2023-12-12 14:25:51.757438,2023-12-12 14:27:13.688688,0 days 00:01:21.931250,223.0,0.9318523753766054,0.0002949227486313,0.4483342095416852,COMPLETE,MountainCar-v0,A2C,,,,
53,200.0,2023-12-12 14:27:13.696680,2023-12-12 14:28:35.237632,0 days 00:01:21.540952,240.0,0.9385039313889136,0.0004828557830555,0.3375892862133639,COMPLETE,MountainCar-v0,A2C,,,,
54,200.0,2023-12-12 14:28:35.245623,2023-12-12 14:29:56.911977,0 days 00:01:21.666354,269.0,0.9407535206826776,0.0007539007871989,0.3985260274644098,COMPLETE,MountainCar-v0,A2C,,,,
55,200.0,2023-12-12 14:29:56.920969,2023-12-12 14:31:19.327355,0 days 00:01:22.406386,177.0,0.9452909599955408,0.0001871218652541,0.3802644352174361,COMPLETE,MountainCar-v0,A2C,,,,
56,200.0,2023-12-12 14:31:19.337347,2023-12-12 14:32:39.867271,0 days 00:01:20.529924,311.0,0.9527710978582992,0.0001335106332253,0.4682609323066138,COMPLETE,MountainCar-v0,A2C,,,,
57,200.0,2023-12-12 14:32:39.876275,2023-12-12 14:34:00.045428,0 days 00:01:20.169153,340.0,0.949290590055363,0.0001055927307201,0.415658483512319,COMPLETE,MountainCar-v0,A2C,,,,
58,200.0,2023-12-12 14:34:00.053430,2023-12-12 14:35:28.657941,0 days 00:01:28.604511,45.0,0.926368201315766,0.0025373044037597,0.1652248468758999,COMPLETE,MountainCar-v0,A2C,,,,
59,200.0,2023-12-12 14:35:28.665942,2023-12-12 14:36:49.593575,0 days 00:01:20.927633,290.0,0.9564085490244794,0.0009624517399987,0.2902964865517228,COMPLETE,MountainCar-v0,A2C,,,,
60,200.0,2023-12-12 14:36:49.601567,2023-12-12 14:38:12.310409,0 days 00:01:22.708842,132.0,0.9345685522911268,0.0005097577319234,0.3560789409890428,COMPLETE,MountainCar-v0,A2C,,,,
61,200.0,2023-12-12 14:38:12.318410,2023-12-12 14:39:30.490469,0 days 00:01:18.172059,398.0,0.9443487352497691,0.0004051840348374,0.3686739925244364,COMPLETE,MountainCar-v0,A2C,,,,
62,200.0,2023-12-12 14:39:30.498474,2023-12-12 14:40:48.888478,0 days 00:01:18.390004,445.0,0.9408587104317404,0.0002455135193276,0.3338200092853058,COMPLETE,MountainCar-v0,A2C,,,,
63,200.0,2023-12-12 14:40:48.897470,2023-12-12 14:42:06.907554,0 days 00:01:18.010084,473.0,0.9965679549826784,8.401058305884372e-05,0.3840686495676543,COMPLETE,MountainCar-v0,A2C,,,,
64,200.0,2023-12-12 14:42:06.915063,2023-12-12 14:43:25.454514,0 days 00:01:18.539451,405.0,0.9489684399609434,0.0003255143376837,0.2622190136981834,COMPLETE,MountainCar-v0,A2C,,,,
65,200.0,2023-12-12 14:43:25.463037,2023-12-12 14:44:43.411034,0 days 00:01:17.947997,497.0,0.9537155903739224,0.0001303797611176,0.404931228328716,COMPLETE,MountainCar-v0,A2C,,,,
66,200.0,2023-12-12 14:44:43.420554,2023-12-12 14:46:03.869909,0 days 00:01:20.449355,370.0,0.9373794227635004,0.00064795597131,0.1192335858237077,COMPLETE,MountainCar-v0,A2C,,,,
67,200.0,2023-12-12 14:46:03.877901,2023-12-12 14:47:26.349748,0 days 00:01:22.471847,104.0,0.9892965182429736,5.6950203960438506e-05,0.3448334773603005,COMPLETE,MountainCar-v0,A2C,,,,
68,200.0,2023-12-12 14:47:26.358750,2023-12-12 14:49:36.961807,0 days 00:02:10.603057,9.0,0.9294167036112668,0.0001855825246601,0.3743162978948252,COMPLETE,MountainCar-v0,A2C,,,,
69,200.0,2023-12-12 14:49:36.971871,2023-12-12 14:51:10.951364,0 days 00:01:33.979493,149.0,0.9478191602893716,0.0007884462981876,0.1919410923025206,COMPLETE,MountainCar-v0,A2C,,,,
70,200.0,2023-12-12 14:51:10.958867,2023-12-12 14:52:37.263603,0 days 00:01:26.304736,435.0,0.9407732710322916,0.0002630944575801,0.2074648579899136,COMPLETE,MountainCar-v0,A2C,,,,
71,200.0,2023-12-12 14:52:37.271717,2023-12-12 14:54:16.330103,0 days 00:01:39.058386,82.0,0.9696774493072018,0.0002187100559717,0.4299696731906711,COMPLETE,MountainCar-v0,A2C,,,,
72,200.0,2023-12-12 14:54:16.337200,2023-12-12 14:55:56.902997,0 days 00:01:40.565797,86.0,0.9814032863873144,0.004837289191597,0.3908414602564503,COMPLETE,MountainCar-v0,A2C,,,,
73,200.0,2023-12-12 14:55:56.911018,2023-12-12 14:57:49.781091,0 days 00:01:52.870073,118.0,0.9767533633540516,2.5997347891164917e-05,0.4002113478570868,COMPLETE,MountainCar-v0,A2C,,,,
74,200.0,2023-12-12 14:57:49.792845,2023-12-12 14:59:55.268623,0 days 00:02:05.475778,41.0,0.958622777665566,0.0001536301015544,0.2272522208246238,COMPLETE,MountainCar-v0,A2C,,,,
75,200.0,2023-12-12 14:59:55.278013,2023-12-12 15:01:40.293622,0 days 00:01:45.015609,377.0,0.9995645029461424,0.0003841110852055,0.1659835086054705,COMPLETE,MountainCar-v0,A2C,,,,
76,200.0,2023-12-12 15:01:40.302884,2023-12-12 15:03:34.554789,0 days 00:01:54.251905,186.0,0.9453807557245346,1.003956040740022e-05,0.3583379735151191,COMPLETE,MountainCar-v0,A2C,,,,
77,200.0,2023-12-12 15:03:34.564298,2023-12-12 15:05:28.853753,0 days 00:01:54.289455,229.0,0.9928329195749008,1.6163831582447628e-05,0.1535134746273668,COMPLETE,MountainCar-v0,A2C,,,,
78,200.0,2023-12-12 15:05:28.864665,2023-12-12 15:07:10.670446,0 days 00:01:41.805781,342.0,0.9357859474978352,0.000351535800303,0.2432320476352953,COMPLETE,MountainCar-v0,A2C,,,,
79,200.0,2023-12-12 15:07:10.679575,2023-12-12 15:09:15.852655,0 days 00:02:05.173080,64.0,0.9503272187842884,0.0002492080930253,0.4140208150676904,COMPLETE,MountainCar-v0,A2C,,,,
80,200.0,2023-12-12 15:09:15.863366,2023-12-12 15:11:00.056599,0 days 00:01:44.193233,330.0,0.9430568052527004,0.0001695492456794,0.3877735923409628,COMPLETE,MountainCar-v0,A2C,,,,
81,200.0,2023-12-12 15:11:00.080167,2023-12-12 15:12:54.435716,0 days 00:01:54.355549,106.0,0.9396368869578096,0.009120239356653,0.1816049962345743,COMPLETE,MountainCar-v0,A2C,,,,
82,200.0,2023-12-12 15:12:54.445229,2023-12-12 15:14:39.225011,0 days 00:01:44.779782,278.0,0.9477373333542696,0.0077770247232534,0.4045198612816247,COMPLETE,MountainCar-v0,A2C,,,,
83,200.0,2023-12-12 15:14:39.234718,2023-12-12 15:16:26.954506,0 days 00:01:47.719788,203.0,0.9328494371965736,0.0004585431694333,0.3105385003596524,COMPLETE,MountainCar-v0,A2C,,,,
84,200.0,2023-12-12 15:16:26.964676,2023-12-12 15:18:11.893741,0 days 00:01:44.929065,302.0,0.9376330706501718,0.0065515892558818,0.143403577866686,COMPLETE,MountainCar-v0,A2C,,,,
85,200.0,2023-12-12 15:18:11.903037,2023-12-12 15:19:58.145449,0 days 00:01:46.242412,251.0,0.9544707697476812,0.0037060820214414,0.3708628101530342,COMPLETE,MountainCar-v0,A2C,,,,
86,200.0,2023-12-12 15:19:58.153174,2023-12-12 15:21:34.684555,0 days 00:01:36.531381,315.0,0.9422389534419846,0.0005508243181265,0.2074471918492626,COMPLETE,MountainCar-v0,A2C,,,,
87,200.0,2023-12-12 15:21:34.693157,2023-12-12 15:22:59.369391,0 days 00:01:24.676234,353.0,0.9457277848322972,0.0019970657352792,0.4293128077945587,COMPLETE,MountainCar-v0,A2C,,,,
88,200.0,2023-12-12 15:22:59.376901,2023-12-12 15:24:21.910166,0 days 00:01:22.533265,298.0,0.9521232166747896,0.0001307733531444,0.3291808332761518,COMPLETE,MountainCar-v0,A2C,,,,
89,200.0,2023-12-12 15:24:21.919168,2023-12-12 15:25:42.905436,0 days 00:01:20.986268,417.0,0.9011398438624092,0.0015094761904154,0.3425821199085954,COMPLETE,MountainCar-v0,A2C,,,,
90,200.0,2023-12-12 15:25:42.913440,2023-12-12 15:27:05.131986,0 days 00:01:22.218546,322.0,0.9364595557710051,0.0012077292835368,0.3532908591543706,COMPLETE,MountainCar-v0,A2C,,,,
91,200.0,2023-12-12 15:27:05.140991,2023-12-12 15:28:31.267437,0 days 00:01:26.126446,91.0,0.939411255669524,0.005113328909808,0.1738048818240656,COMPLETE,MountainCar-v0,A2C,,,,
92,200.0,2023-12-12 15:28:31.275440,2023-12-12 15:29:59.170814,0 days 00:01:27.895374,66.0,0.934655939321471,0.0026802693364247,0.1901260349719251,COMPLETE,MountainCar-v0,A2C,,,,
93,200.0,2023-12-12 15:29:59.179817,2023-12-12 15:31:21.919999,0 days 00:01:22.740182,260.0,0.9499750533334904,0.0003413061854153,0.1339152508036377,COMPLETE,MountainCar-v0,A2C,,,,
94,200.0,2023-12-12 15:31:21.929562,2023-12-12 15:32:42.551499,0 days 00:01:20.621937,169.0,0.9415920458365514,0.0002158356305338,0.3936171141775186,COMPLETE,MountainCar-v0,A2C,,,,
95,200.0,2023-12-12 15:32:42.559771,2023-12-12 15:34:03.500178,0 days 00:01:20.940407,155.0,0.9438262186414824,0.0099961555244628,0.3827766126479074,COMPLETE,MountainCar-v0,A2C,,,,
96,200.0,2023-12-12 15:34:03.508182,2023-12-12 15:35:25.258106,0 days 00:01:21.749924,147.0,0.9454944305330149,0.0002897904104642,0.2983115134737064,COMPLETE,MountainCar-v0,A2C,,,,
97,200.0,2023-12-12 15:35:25.266011,2023-12-12 15:36:45.831241,0 days 00:01:20.565230,209.0,0.931170360632017,1.2451842378908385e-05,0.1968121315768468,COMPLETE,MountainCar-v0,A2C,,,,
98,200.0,2023-12-12 15:36:45.838253,2023-12-12 15:38:02.936738,0 days 00:01:17.098485,465.0,0.938172997320888,8.423981591777634e-05,0.1643373959810954,COMPLETE,MountainCar-v0,A2C,,,,
99,200.0,2023-12-12 15:38:02.946393,2023-12-12 15:39:22.214520,0 days 00:01:19.268127,282.0,0.925734968231818,0.0006357195965266,0.2155953938114863,COMPLETE,MountainCar-v0,A2C,,,,
0,200.0,2023-12-12 15:39:22.251599,2023-12-12 15:40:19.086875,0 days 00:00:56.835276,,0.9473966466557636,0.0023483807876968,,COMPLETE,MountainCar-v0,DQN,0.2392711394033998,1823.0,,
1,200.0,2023-12-12 15:40:19.094947,2023-12-12 15:41:13.415779,0 days 00:00:54.320832,,0.9481261507437528,0.0006958634520854,,COMPLETE,MountainCar-v0,DQN,0.2784944143696906,1015.0,,
2,157.1,2023-12-12 15:41:13.424770,2023-12-12 15:42:07.843969,0 days 00:00:54.419199,,0.9917458848024286,0.0002033949450541,,COMPLETE,MountainCar-v0,DQN,0.3855857565008955,1781.0,,
3,200.0,2023-12-12 15:42:07.851974,2023-12-12 15:43:02.165142,0 days 00:00:54.313168,,0.9951817083639364,1.564403298677232e-05,,COMPLETE,MountainCar-v0,DQN,0.383560208156961,1205.0,,
4,200.0,2023-12-12 15:43:02.174142,2023-12-12 15:43:56.466108,0 days 00:00:54.291966,,0.9540296536068368,0.0029854203570451,,COMPLETE,MountainCar-v0,DQN,0.3191509277437299,1864.0,,
5,199.6,2023-12-12 15:43:56.473110,2023-12-12 15:44:50.814582,0 days 00:00:54.341472,,0.9647674175524928,0.0002402558925658,,COMPLETE,MountainCar-v0,DQN,0.3351147278240982,1358.0,,
6,200.0,2023-12-12 15:44:50.821572,2023-12-12 15:45:46.516118,0 days 00:00:55.694546,,0.9001160649388721,0.0015165460819132,,COMPLETE,MountainCar-v0,DQN,0.4836956987808233,1485.0,,
7,200.0,2023-12-12 15:45:46.523123,2023-12-12 15:46:41.435266,0 days 00:00:54.912143,,0.9421855911663828,0.0084935578102575,,COMPLETE,MountainCar-v0,DQN,0.3381587006782487,603.0,,
8,200.0,2023-12-12 15:46:41.442257,2023-12-12 15:47:35.957121,0 days 00:00:54.514864,,0.9458229774538522,0.0002429039611979,,COMPLETE,MountainCar-v0,DQN,0.4485855763055718,807.0,,
9,200.0,2023-12-12 15:47:35.965112,2023-12-12 15:48:30.097613,0 days 00:00:54.132501,,0.9456112032497072,0.0024476404061013,,COMPLETE,MountainCar-v0,DQN,0.2523062076933869,1642.0,,
10,200.0,2023-12-12 15:48:30.104604,2023-12-12 15:49:24.823322,0 days 00:00:54.718718,,0.9994082992645114,6.0839065170749485e-05,,COMPLETE,MountainCar-v0,DQN,0.1143222815327353,1968.0,,
11,200.0,2023-12-12 15:49:24.832314,2023-12-12 15:50:19.004963,0 days 00:00:54.172649,,0.9819270775312012,0.0001566754047061,,COMPLETE,MountainCar-v0,DQN,0.412283985170615,1513.0,,
12,200.0,2023-12-12 15:50:19.012965,2023-12-12 15:51:13.452557,0 days 00:00:54.439592,,0.97528772497707,9.879278488820638e-05,,COMPLETE,MountainCar-v0,DQN,0.3754290127743868,1289.0,,
13,200.0,2023-12-12 15:51:13.460560,2023-12-12 15:52:08.242393,0 days 00:00:54.781833,,0.9717586380563504,0.0004928361678151,,COMPLETE,MountainCar-v0,DQN,0.4318420048718542,1640.0,,
14,200.0,2023-12-12 15:52:08.249396,2023-12-12 15:53:02.815926,0 days 00:00:54.566530,,0.978689524982401,5.307251733335626e-05,,COMPLETE,MountainCar-v0,DQN,0.4950579458691183,1229.0,,
15,200.0,2023-12-12 15:53:02.822929,2023-12-12 15:53:57.180535,0 days 00:00:54.357606,,0.9635014848198872,0.0003124362179199,,COMPLETE,MountainCar-v0,DQN,0.3511973729049725,1008.0,,
16,200.0,2023-12-12 15:53:57.188526,2023-12-12 15:54:51.390267,0 days 00:00:54.201741,,0.9846452248140788,0.0005806623450543,,COMPLETE,MountainCar-v0,DQN,0.3051562382649093,1428.0,,
17,200.0,2023-12-12 15:54:51.397259,2023-12-12 15:55:46.521980,0 days 00:00:55.124721,,0.9640206918021802,0.0001590737299293,,COMPLETE,MountainCar-v0,DQN,0.3929342239322397,1707.0,,
18,200.0,2023-12-12 15:55:46.530479,2023-12-12 15:56:40.995604,0 days 00:00:54.465125,,0.9901890616781388,1.9724170816753194e-05,,COMPLETE,MountainCar-v0,DQN,0.3538432089593873,1991.0,,
19,200.0,2023-12-12 15:56:41.002595,2023-12-12 15:57:35.326963,0 days 00:00:54.324368,,0.9992606165156172,3.872198016811303e-05,,COMPLETE,MountainCar-v0,DQN,0.4436682680991942,1075.0,,
20,200.0,2023-12-12 15:57:35.334967,2023-12-12 15:58:30.132166,0 days 00:00:54.797199,,0.98821135040327,1.0185695166542494e-05,,COMPLETE,MountainCar-v0,DQN,0.4075068045152366,1334.0,,
21,200.0,2023-12-12 15:58:30.139158,2023-12-12 15:59:24.464965,0 days 00:00:54.325807,,0.9328128422578876,0.0010821800847393,,COMPLETE,MountainCar-v0,DQN,0.2518406738042176,1805.0,,
22,200.0,2023-12-12 15:59:24.472956,2023-12-12 16:00:18.825424,0 days 00:00:54.352468,,0.968454095345616,0.0003608782379689,,COMPLETE,MountainCar-v0,DQN,0.2101269988491876,1784.0,,
23,200.0,2023-12-12 16:00:18.834426,2023-12-12 16:01:12.945029,0 days 00:00:54.110603,,0.954849433155991,0.0001739726061412,,COMPLETE,MountainCar-v0,DQN,0.311105206889295,1597.0,,
24,200.0,2023-12-12 16:01:12.952020,2023-12-12 16:02:07.545630,0 days 00:00:54.593610,,0.979193867945675,0.0002846589196376,,COMPLETE,MountainCar-v0,DQN,0.3581160133871213,1795.0,,
25,200.0,2023-12-12 16:02:07.553632,2023-12-12 16:03:01.788689,0 days 00:00:54.235057,,0.9622521931922892,0.0008693198814552,,COMPLETE,MountainCar-v0,DQN,0.2077859583779112,1904.0,,
26,200.0,2023-12-12 16:03:01.797200,2023-12-12 16:03:56.208463,0 days 00:00:54.411263,,0.9873521979293404,0.0004841696939893,,COMPLETE,MountainCar-v0,DQN,0.2872112076063478,1396.0,,
27,200.0,2023-12-12 16:03:56.215455,2023-12-12 16:04:50.840802,0 days 00:00:54.625347,,0.9721494892601644,0.0001237908358301,,COMPLETE,MountainCar-v0,DQN,0.3406280738291844,1549.0,,
28,200.0,2023-12-12 16:04:50.848794,2023-12-12 16:05:45.679515,0 days 00:00:54.830721,,0.9350852229399254,0.0002393073170751,,COMPLETE,MountainCar-v0,DQN,0.3743717437079114,1708.0,,
29,200.0,2023-12-12 16:05:45.686516,2023-12-12 16:06:39.938618,0 days 00:00:54.252102,,0.9575600430488465,0.0007643049670909,,COMPLETE,MountainCar-v0,DQN,0.2805322888130346,886.0,,
30,200.0,2023-12-12 16:06:39.945619,2023-12-12 16:07:34.590348,0 days 00:00:54.644729,,0.9939588617555852,9.42107188298592e-05,,COMPLETE,MountainCar-v0,DQN,0.3258787662583045,552.0,,
31,200.0,2023-12-12 16:07:34.597348,2023-12-12 16:08:28.693802,0 days 00:00:54.096454,,0.9509616566381496,0.0004213424692032,,COMPLETE,MountainCar-v0,DQN,0.2870848666034731,1118.0,,
32,200.0,2023-12-12 16:08:28.700804,2023-12-12 16:09:23.123505,0 days 00:00:54.422701,,0.9551926414864114,0.001420569798298,,COMPLETE,MountainCar-v0,DQN,0.3255705840831857,887.0,,
33,200.0,2023-12-12 16:09:23.132496,2023-12-12 16:10:17.648312,0 days 00:00:54.515816,,0.9666440699608254,0.000753786653289,,COMPLETE,MountainCar-v0,DQN,0.3723621010734261,722.0,,
34,200.0,2023-12-12 16:10:17.655303,2023-12-12 16:11:12.425650,0 days 00:00:54.770347,,0.9407750771483928,0.0023372438176926,,COMPLETE,MountainCar-v0,DQN,0.2580436833262868,1133.0,,
35,200.0,2023-12-12 16:11:12.432640,2023-12-12 16:12:07.142684,0 days 00:00:54.710044,,0.9590073771741208,0.0045968264710075,,COMPLETE,MountainCar-v0,DQN,0.3193236816595696,953.0,,
36,200.0,2023-12-12 16:12:07.151676,2023-12-12 16:13:01.678614,0 days 00:00:54.526938,,0.950766955397378,0.0015057492086638,,COMPLETE,MountainCar-v0,DQN,0.4704841231870349,1881.0,,
37,200.0,2023-12-12 16:13:01.686616,2023-12-12 16:13:56.473569,0 days 00:00:54.786953,,0.9464964734937598,0.004914222649939,,COMPLETE,MountainCar-v0,DQN,0.3926070842567318,720.0,,
38,200.0,2023-12-12 16:13:56.482573,2023-12-12 16:14:50.906825,0 days 00:00:54.424252,,0.9276411383322712,0.0002304449191009,,COMPLETE,MountainCar-v0,DQN,0.3287818252601051,1464.0,,
39,200.0,2023-12-12 16:14:50.914337,2023-12-12 16:15:46.249342,0 days 00:00:55.335005,,0.9756960862738526,0.0005936559119782,,COMPLETE,MountainCar-v0,DQN,0.2261132884179048,1211.0,,
40,200.0,2023-12-12 16:15:46.263854,2023-12-12 16:16:40.970203,0 days 00:00:54.706349,,0.9590934384856876,0.0003911450968704,,COMPLETE,MountainCar-v0,DQN,0.303912750184208,1349.0,,
41,200.0,2023-12-12 16:16:40.977209,2023-12-12 16:17:35.792981,0 days 00:00:54.815772,,0.995841796217396,0.0009926873524982,,COMPLETE,MountainCar-v0,DQN,0.3425575221002909,1200.0,,
42,200.0,2023-12-12 16:17:35.800984,2023-12-12 16:18:30.664917,0 days 00:00:54.863933,,0.9826749403188592,0.0019828857845744,,COMPLETE,MountainCar-v0,DQN,0.4248791741550355,1046.0,,
43,200.0,2023-12-12 16:18:30.672919,2023-12-12 16:19:25.404156,0 days 00:00:54.731237,,0.9901551955791218,9.79169645098434e-05,,COMPLETE,MountainCar-v0,DQN,0.3842885181930052,1272.0,,
44,200.0,2023-12-12 16:19:25.410156,2023-12-12 16:20:20.137065,0 days 00:00:54.726909,,0.9932479173163968,0.0031234776079522,,COMPLETE,MountainCar-v0,DQN,0.4080486930169846,1707.0,,
45,200.0,2023-12-12 16:20:20.201241,2023-12-12 16:21:14.458958,0 days 00:00:54.257717,,0.98380669744181,7.165625975687296e-05,,COMPLETE,MountainCar-v0,DQN,0.3599933267067065,1930.0,,
46,200.0,2023-12-12 16:21:14.465960,2023-12-12 16:22:08.827646,0 days 00:00:54.361686,,0.9788461885227628,0.0001976191212617,,COMPLETE,MountainCar-v0,DQN,0.4712038453627556,965.0,,
47,200.0,2023-12-12 16:22:08.836705,2023-12-12 16:23:03.397121,0 days 00:00:54.560416,,0.9994829880116084,0.0003047473447225,,COMPLETE,MountainCar-v0,DQN,0.3663641689858204,1145.0,,
48,200.0,2023-12-12 16:23:03.405124,2023-12-12 16:23:57.728776,0 days 00:00:54.323652,,0.9858927704603468,3.811084984650833e-05,,COMPLETE,MountainCar-v0,DQN,0.3935554252628432,1583.0,,
49,200.0,2023-12-12 16:23:57.737778,2023-12-12 16:24:52.287048,0 days 00:00:54.549270,,0.9727890625268548,0.000539103589806,,COMPLETE,MountainCar-v0,DQN,0.3544464922206196,1475.0,,
50,200.0,2023-12-12 16:24:52.296078,2023-12-12 16:25:47.114044,0 days 00:00:54.817966,,0.9691498707098684,0.0001274778920734,,COMPLETE,MountainCar-v0,DQN,0.3407128514381913,1331.0,,
51,200.0,2023-12-12 16:25:47.121046,2023-12-12 16:26:41.512984,0 days 00:00:54.391938,,0.9511121311720532,0.0012989499629899,,COMPLETE,MountainCar-v0,DQN,0.3091751486844357,1861.0,,
52,200.0,2023-12-12 16:26:41.521034,2023-12-12 16:27:36.030036,0 days 00:00:54.509002,,0.9453429072159314,0.0018529212602121,,COMPLETE,MountainCar-v0,DQN,0.4273399397236014,1830.0,,
53,200.0,2023-12-12 16:27:36.038038,2023-12-12 16:28:30.325286,0 days 00:00:54.287248,,0.965004430904578,0.0012109239984747,,COMPLETE,MountainCar-v0,DQN,0.37890892813729,1752.0,,
54,200.0,2023-12-12 16:28:30.334292,2023-12-12 16:29:25.092283,0 days 00:00:54.757991,,0.9912885454082484,0.0003242541740117,,COMPLETE,MountainCar-v0,DQN,0.2936448857754681,1636.0,,
55,200.0,2023-12-12 16:29:25.099784,2023-12-12 16:30:19.468996,0 days 00:00:54.369212,,0.9967938818901086,0.000671939906594,,COMPLETE,MountainCar-v0,DQN,0.2652238323089232,1973.0,,
56,200.0,2023-12-12 16:30:19.476998,2023-12-12 16:31:13.911672,0 days 00:00:54.434674,,0.9752841472317252,0.0001890532133989,,COMPLETE,MountainCar-v0,DQN,0.2743679242692012,1689.0,,
57,200.0,2023-12-12 16:31:13.918734,2023-12-12 16:32:08.532814,0 days 00:00:54.614080,,0.988378896366399,0.000895412263314,,COMPLETE,MountainCar-v0,DQN,0.3001117845904819,1527.0,,
58,200.0,2023-12-12 16:32:08.539999,2023-12-12 16:33:02.677309,0 days 00:00:54.137310,,0.9605345400166626,0.0004436543733221,,COMPLETE,MountainCar-v0,DQN,0.2455514015632334,1948.0,,
59,200.0,2023-12-12 16:33:02.684395,2023-12-12 16:33:56.928017,0 days 00:00:54.243622,,0.9542799618765248,1.159235590901754e-05,,COMPLETE,MountainCar-v0,DQN,0.3365875316544749,1761.0,,
60,200.0,2023-12-12 16:33:56.936134,2023-12-12 16:34:51.420725,0 days 00:00:54.484591,,0.982582580530734,0.0001375230081097,,COMPLETE,MountainCar-v0,DQN,0.3469315918303426,1068.0,,
61,200.0,2023-12-12 16:34:51.428728,2023-12-12 16:35:46.323059,0 days 00:00:54.894331,,0.9128343305218128,0.0010565610353049,,COMPLETE,MountainCar-v0,DQN,0.4373482479968346,1357.0,,
62,192.9,2023-12-12 16:35:46.330051,2023-12-12 16:36:40.864179,0 days 00:00:54.534128,,0.9683384735885614,0.0029502353959586,,COMPLETE,MountainCar-v0,DQN,0.4575825696236564,1414.0,,
63,200.0,2023-12-12 16:36:40.872182,2023-12-12 16:37:35.388739,0 days 00:00:54.516557,,0.963037869280532,0.0030979264565924,,COMPLETE,MountainCar-v0,DQN,0.4135185838847308,1397.0,,
64,200.0,2023-12-12 16:37:35.397732,2023-12-12 16:38:30.017636,0 days 00:00:54.619904,,0.9664832874235282,0.0002434212398523,,COMPLETE,MountainCar-v0,DQN,0.3126144867273349,1174.0,,
65,200.0,2023-12-12 16:38:30.024638,2023-12-12 16:39:24.334956,0 days 00:00:54.310318,,0.9566435281551012,0.0018387739620231,,COMPLETE,MountainCar-v0,DQN,0.4423970063645671,1263.0,,
66,200.0,2023-12-12 16:39:24.341947,2023-12-12 16:40:18.715879,0 days 00:00:54.373932,,0.9608428146227546,0.0059708644111672,,COMPLETE,MountainCar-v0,DQN,0.366460687466115,1851.0,,
67,200.0,2023-12-12 16:40:18.722881,2023-12-12 16:41:13.127735,0 days 00:00:54.404854,,0.9690373229388712,0.0029403835090994,,COMPLETE,MountainCar-v0,DQN,0.321931857282799,800.0,,
68,200.0,2023-12-12 16:41:13.137839,2023-12-12 16:42:07.299355,0 days 00:00:54.161516,,0.9525183030005464,0.0082807760485633,,COMPLETE,MountainCar-v0,DQN,0.4547296871660339,1305.0,,
69,200.0,2023-12-12 16:42:07.307492,2023-12-12 16:43:01.568102,0 days 00:00:54.260610,,0.94698534002164,0.0015695786251969,,COMPLETE,MountainCar-v0,DQN,0.4861016729543133,1653.0,,
70,200.0,2023-12-12 16:43:01.576105,2023-12-12 16:43:55.856567,0 days 00:00:54.280462,,0.9572769068682936,0.0024731845431962,,COMPLETE,MountainCar-v0,DQN,0.397826742708351,1416.0,,
